S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
776782	785338	1	8544	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_76_length_29087_cov_8.468276	98.68		True
local misassembly
789727	789916	13507	13694	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_76_length_29087_cov_8.468276	92.15		True
relocation, inconsistency = 4045
794431	809355	14164	29087	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_76_length_29087_cov_8.468276	99.13		True
CONTIG	NODE_76_length_29087_cov_8.468276	29087	misassembled
4777250	4784319	4	7073	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_77_length_27831_cov_10.303787	99.71		True
relocation, inconsistency = -16505
4767815	4788572	7074	27831	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_77_length_27831_cov_10.303787	99.57		True
CONTIG	NODE_77_length_27831_cov_10.303787	27831	misassembled
3906770	3933406	55	26691	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_78_length_26744_cov_50.015475	100.0		True
CONTIG	NODE_78_length_26744_cov_50.015475	26744	correct
2119459	2119755	1581	1877	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	97.31		False
1061198	1062434	16755	17991	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	97.17		False
1061199	1061495	1877	1581	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	97.64		True
unknown
2118519	2119755	17992	16756	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	98.46		True
unknown
1244530	1247979	21441	17992	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	99.45		True
unknown
1242899	1243394	22881	22386	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	96.98		True
unknown
1240569	1242668	26078	23979	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_79_length_26078_cov_11.822196	99.14		True
unknown
CONTIG	NODE_79_length_26078_cov_11.822196	26078	mis_unaligned
3187374	3213233	1	25860	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_80_length_25860_cov_96.974695	100.0		True
CONTIG	NODE_80_length_25860_cov_96.974695	25860	correct
2118520	2118605	86	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_81_length_25415_cov_3.436041	98.84		False
3099303	3124309	408	25413	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_81_length_25415_cov_3.436041	99.25		True
CONTIG	NODE_81_length_25415_cov_3.436041	25415	correct
3737136	3762167	53	25084	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_82_length_25084_cov_81.983499	100.0		True
CONTIG	NODE_82_length_25084_cov_81.983499	25084	correct
270994	284668	1	13675	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_83_length_24951_cov_3.431154	100.0		True
relocation, inconsistency = -2023
282646	293921	13676	24951	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_83_length_24951_cov_3.431154	100.0		True
CONTIG	NODE_83_length_24951_cov_3.431154	24951	misassembled
1496003	1519993	23988	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_84_length_24044_cov_6.474384	99.1		True
CONTIG	NODE_84_length_24044_cov_6.474384	24044	correct
291351	315283	1	23933	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_85_length_23933_cov_76.966790	100.0		True
CONTIG	NODE_85_length_23933_cov_76.966790	23933	correct
316429	339903	23475	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_86_length_23475_cov_76.806106	100.0		True
CONTIG	NODE_86_length_23475_cov_76.806106	23475	correct
5762702	5784598	21896	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_87_length_21896_cov_3.415640	99.53		True
CONTIG	NODE_87_length_21896_cov_3.415640	21896	correct
1156795	1174198	20252	2857	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_88_length_21130_cov_2.621542	97.99		True
local misassembly
1155748	1156616	21130	20262	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_88_length_21130_cov_2.621542	99.77		True
CONTIG	NODE_88_length_21130_cov_2.621542	21130	correct
4746840	4767759	20932	13	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_89_length_20932_cov_4.195766	99.83		True
CONTIG	NODE_89_length_20932_cov_4.195766	20932	correct
5295839	5316651	20813	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_90_length_20813_cov_3.317275	99.55		True
CONTIG	NODE_90_length_20813_cov_3.317275	20813	correct
560150	580812	20663	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_91_length_20663_cov_3.043721	100.0		True
CONTIG	NODE_91_length_20663_cov_3.043721	20663	correct
3124314	3144846	1	20546	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_92_length_20546_cov_2.576107	99.31		True
CONTIG	NODE_92_length_20546_cov_2.576107	20546	correct
6250613	6264404	1	13792	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_93_length_20469_cov_2.787254	99.66		True
fake: not a misassembly [linear representation of circular genome]
1	6677	13793	20469	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_93_length_20469_cov_2.787254	99.46		True
CONTIG	NODE_93_length_20469_cov_2.787254	20469	correct
1645024	1664941	19919	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_94_length_20135_cov_2.990737	99.6		True
local misassembly
1644941	1645012	20135	20064	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_94_length_20135_cov_2.990737	100.0		True
CONTIG	NODE_94_length_20135_cov_2.990737	20135	correct
5202314	5222414	1	20103	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_95_length_20103_cov_2.734986	99.27		True
CONTIG	NODE_95_length_20103_cov_2.734986	20103	correct
4220252	4225553	1	5301	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_96_length_19119_cov_3.004564	99.57		True
relocation, inconsistency = -6835
4225664	4232536	12247	19119	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_96_length_19119_cov_3.004564	99.59		True
CONTIG	NODE_96_length_19119_cov_3.004564	19119	misassembled
4084331	4103301	1	18961	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_97_length_18961_cov_3.652280	99.65		True
CONTIG	NODE_97_length_18961_cov_3.652280	18961	correct
5317237	5335768	1	18575	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_98_length_18575_cov_2.484935	99.31		True
CONTIG	NODE_98_length_18575_cov_2.484935	18575	correct
789699	789917	1825	1609	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_99_length_18560_cov_10.894083	90.41		True
CONTIG	NODE_99_length_18560_cov_10.894083	18560	correct_unaligned
3950805	3968901	1	18092	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_100_length_18092_cov_2.966236	99.76		True
CONTIG	NODE_100_length_18092_cov_2.966236	18092	correct
5341049	5357622	1	16499	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_101_length_17958_cov_2.667765	99.13		True
local misassembly
5357721	5359179	16500	17958	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_101_length_17958_cov_2.667765	99.59		True
CONTIG	NODE_101_length_17958_cov_2.667765	17958	correct
1495586	1496000	461	47	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_102_length_17141_cov_2.885286	97.83		True
relocation, inconsistency = -1547
1489618	1495495	7948	2099	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_102_length_17141_cov_2.885286	98.37		True
relocation, inconsistency = 5864
1474560	1481162	17141	10540	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_102_length_17141_cov_2.885286	99.02		True
CONTIG	NODE_102_length_17141_cov_2.885286	17141	misassembled
1270440	1286964	1	16525	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_103_length_16531_cov_54.517055	100.0		True
CONTIG	NODE_103_length_16531_cov_54.517055	16531	correct
1879213	1879787	575	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_104_length_16447_cov_2.395925	99.83		True
relocation, inconsistency = -4181931
6045232	6061143	16447	576	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_104_length_16447_cov_2.395925	99.33		True
CONTIG	NODE_104_length_16447_cov_2.395925	16447	misassembled
1634968	1651141	1	16174	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_105_length_16229_cov_182.450971	100.0		True
CONTIG	NODE_105_length_16229_cov_182.450971	16229	correct
5631547	5647520	15973	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_106_length_15973_cov_2.655107	99.66		True
CONTIG	NODE_106_length_15973_cov_2.655107	15973	correct
1625898	1641810	15841	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_107_length_15841_cov_3.795262	98.02		True
CONTIG	NODE_107_length_15841_cov_3.795262	15841	correct
3144855	3148252	1	3398	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_108_length_15792_cov_3.499587	99.91		True
relocation, inconsistency = -2249
3148359	3158486	5754	15792	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_108_length_15792_cov_3.499587	98.64		True
CONTIG	NODE_108_length_15792_cov_3.499587	15792	misassembled
4981969	4997622	15579	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_109_length_15579_cov_2.366272	99.14		True
CONTIG	NODE_109_length_15579_cov_2.366272	15579	correct
14789	30242	15454	1	NC_000964.3_NC_000964.3	NODE_110_length_15454_cov_333.102604	100.0		True
CONTIG	NODE_110_length_15454_cov_333.102604	15454	correct
6183521	6198248	1	14661	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_111_length_14661_cov_2.017322	98.89		True
CONTIG	NODE_111_length_14661_cov_2.017322	14661	correct
3684539	3687181	2641	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_112_length_14605_cov_2.872371	99.39		True
local misassembly
3672578	3683575	14603	3605	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_112_length_14605_cov_2.872371	98.75		True
CONTIG	NODE_112_length_14605_cov_2.872371	14605	correct
6137028	6151551	1	14497	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_113_length_14497_cov_2.210082	99.39		True
CONTIG	NODE_113_length_14497_cov_2.210082	14497	correct
3007131	3021695	14475	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_114_length_14475_cov_1.989598	98.92		True
CONTIG	NODE_114_length_14475_cov_1.989598	14475	correct
CONTIG	NODE_115_length_14261_cov_12.963466	14261	unaligned
6210619	6224962	1	14254	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_116_length_14260_cov_2.050686	98.94		True
CONTIG	NODE_116_length_14260_cov_2.050686	14260	correct
3164325	3171531	1	7208	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_117_length_14138_cov_3.188951	99.14		True
CONTIG	NODE_117_length_14138_cov_3.188951	14138	correct
3778546	3778725	1127	948	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_118_length_13894_cov_3.194956	98.89		False
53846	54026	1312	1132	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_118_length_13894_cov_3.194956	92.31		False
3771298	3778172	10178	3316	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_118_length_13894_cov_3.194956	99.13		True
local misassembly
3767425	3771150	13894	10179	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_118_length_13894_cov_3.194956	99.46		True
CONTIG	NODE_118_length_13894_cov_3.194956	13894	correct
630406	630515	135	26	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_119_length_13858_cov_4.511700	100.0		True
CONTIG	NODE_119_length_13858_cov_4.511700	13858	correct_unaligned
5250320	5264145	1	13826	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_120_length_13826_cov_5.810399	99.41		True
CONTIG	NODE_120_length_13826_cov_5.810399	13826	correct
5023992	5037754	13776	13	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_121_length_13776_cov_4.396327	99.74		True
CONTIG	NODE_121_length_13776_cov_4.396327	13776	correct
56084	65708	9617	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_122_length_13776_cov_4.208731	98.98		True
local misassembly
54050	54839	11393	10604	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_122_length_13776_cov_4.208731	98.99		True
local misassembly
51566	53082	13776	12260	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_122_length_13776_cov_4.208731	99.47		True
CONTIG	NODE_122_length_13776_cov_4.208731	13776	correct
1963508	1977203	1	13696	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_123_length_13696_cov_3.079320	99.77		True
CONTIG	NODE_123_length_13696_cov_3.079320	13696	correct
3510540	3524065	4	13531	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_124_length_13531_cov_7.287697	99.55		True
CONTIG	NODE_124_length_13531_cov_7.287697	13531	correct
2654426	2667839	13416	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_125_length_13416_cov_2.762218	99.95		True
CONTIG	NODE_125_length_13416_cov_2.762218	13416	correct
6026201	6039582	13381	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_126_length_13381_cov_3.980564	99.58		True
CONTIG	NODE_126_length_13381_cov_3.980564	13381	correct
1672768	1686010	13243	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_127_length_13243_cov_2.244692	99.66		True
CONTIG	NODE_127_length_13243_cov_2.244692	13243	correct
789725	789918	137	328	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_128_length_13238_cov_7.987408	91.79		True
CONTIG	NODE_128_length_13238_cov_7.987408	13238	correct_unaligned
5714995	5725080	1	10092	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_129_length_13089_cov_3.531840	98.81		True
local misassembly
5726104	5726449	10238	10583	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_129_length_13089_cov_3.531840	94.51		True
relocation, inconsistency = -1756
5726104	5726611	11994	12501	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_129_length_13089_cov_3.531840	90.55		True
local misassembly
5726104	5726321	12872	13089	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_129_length_13089_cov_3.531840	93.58		True
CONTIG	NODE_129_length_13089_cov_3.531840	13089	misassembled
3653182	3666259	1	13078	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_130_length_13078_cov_112.145435	100.0		True
CONTIG	NODE_130_length_13078_cov_112.145435	13078	correct
2744557	2757549	65	13055	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_131_length_13055_cov_6.992231	99.34		True
CONTIG	NODE_131_length_13055_cov_6.992231	13055	correct
3778655	3789012	10348	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_132_length_12874_cov_3.642874	99.01		True
CONTIG	NODE_132_length_12874_cov_3.642874	12874	correct
1979271	1991674	56	12459	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_133_length_12459_cov_112.521203	100.0		True
CONTIG	NODE_133_length_12459_cov_112.521203	12459	correct
6236600	6241499	1	4881	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_134_length_12326_cov_4.009942	99.18		True
CONTIG	NODE_134_length_12326_cov_4.009942	12326	correct_unaligned
1422350	1434592	9	12251	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_135_length_12251_cov_2.135536	99.84		True
CONTIG	NODE_135_length_12251_cov_2.135536	12251	correct
703162	710108	6946	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_136_length_12113_cov_2.108973	99.45		True
relocation, inconsistency = 13908
684087	689219	12113	6981	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_136_length_12113_cov_2.108973	99.36		True
CONTIG	NODE_136_length_12113_cov_2.108973	12113	misassembled
1468484	1480592	1	12092	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_137_length_12097_cov_2.449012	99.84		True
CONTIG	NODE_137_length_12097_cov_2.449012	12097	correct
909453	909838	386	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_138_length_11972_cov_2.627003	100.0		True
local misassembly
901468	909329	8233	387	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_138_length_11972_cov_2.627003	99.4		True
CONTIG	NODE_138_length_11972_cov_2.627003	11972	correct
5269742	5281627	11886	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_139_length_11886_cov_3.521849	99.58		True
CONTIG	NODE_139_length_11886_cov_3.521849	11886	correct
1711330	1723011	11682	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_140_length_11682_cov_2.322009	99.52		True
CONTIG	NODE_140_length_11682_cov_2.322009	11682	correct
5819289	5831022	11672	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_141_length_11672_cov_2.050960	98.28		True
CONTIG	NODE_141_length_11672_cov_2.050960	11672	correct
710139	721614	11476	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_142_length_11476_cov_4.879433	99.21		True
CONTIG	NODE_142_length_11476_cov_4.879433	11476	correct
993196	1004669	1	11474	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_143_length_11474_cov_1.767055	99.99		True
CONTIG	NODE_143_length_11474_cov_1.767055	11474	correct
5969576	5981013	11438	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_144_length_11438_cov_1.863217	99.46		True
CONTIG	NODE_144_length_11438_cov_1.863217	11438	correct
334443	345510	11068	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_145_length_11068_cov_3.516390	99.67		True
CONTIG	NODE_145_length_11068_cov_3.516390	11068	correct
5922840	5925966	1	3127	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_146_length_11033_cov_2.217344	99.84		True
unknown
5930760	5932868	8925	11033	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_146_length_11033_cov_2.217344	99.05		True
unknown
CONTIG	NODE_146_length_11033_cov_2.217344	11033	mis_unaligned
2064560	2075434	10875	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_147_length_10875_cov_2.564418	99.3		True
CONTIG	NODE_147_length_10875_cov_2.564418	10875	correct
2391278	2402134	1	10848	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_148_length_10848_cov_3.462244	99.9		True
CONTIG	NODE_148_length_10848_cov_3.462244	10848	correct
279878	290688	10811	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_149_length_10811_cov_42.026032	100.0		True
CONTIG	NODE_149_length_10811_cov_42.026032	10811	correct
1888308	1898976	1	10664	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_150_length_10664_cov_1.690734	99.12		True
CONTIG	NODE_150_length_10664_cov_1.690734	10664	correct
4909727	4920257	50	10581	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_151_length_10581_cov_1.713851	99.86		True
CONTIG	NODE_151_length_10581_cov_1.713851	10581	correct
4567646	4578189	10542	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_152_length_10555_cov_2.254190	99.39		True
CONTIG	NODE_152_length_10555_cov_2.254190	10555	correct
120397	130821	10425	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_153_length_10425_cov_2.818611	99.65		True
CONTIG	NODE_153_length_10425_cov_2.818611	10425	correct
3395547	3405877	1	10310	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_154_length_10310_cov_2.251487	99.24		True
CONTIG	NODE_154_length_10310_cov_2.251487	10310	correct
3907188	3907355	9858	10025	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_155_length_10041_cov_2.044062	98.81		False
3889925	3899681	18	9750	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_155_length_10041_cov_2.044062	99.35		True
CONTIG	NODE_155_length_10041_cov_2.044062	10041	correct
286332	293158	6832	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_156_length_10015_cov_2.363353	99.43		True
local misassembly
283665	286235	10014	7434	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_156_length_10015_cov_2.363353	98.72		True
CONTIG	NODE_156_length_10015_cov_2.363353	10015	correct
2122521	2132351	153	9982	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_157_length_10012_cov_2.828362	99.27		True
CONTIG	NODE_157_length_10012_cov_2.828362	10012	correct
2766788	2776613	9826	1	GCF_000005845.2_ASM584v2_genomic_NC_000913.3	NODE_158_length_9826_cov_178.353700	100.0		True
CONTIG	NODE_158_length_9826_cov_178.353700	9826	correct
2407155	2416812	9658	1	Kocuria_rhizophila_ATCC_9341_NC_010617.1	NODE_159_length_9658_cov_3.054150	99.98		True
CONTIG	NODE_159_length_9658_cov_3.054150	9658	correct
5612277	5619564	2268	9555	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_160_length_9555_cov_3.322842	99.53		True
CONTIG	NODE_160_length_9555_cov_3.322842	9555	correct
3323275	3332747	9473	1	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_161_length_9492_cov_2.883014	99.76		True
CONTIG	NODE_161_length_9492_cov_2.883014	9492	correct
1949591	1959099	1	9458	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_162_length_9458_cov_2.382112	99.09		True
CONTIG	NODE_162_length_9458_cov_2.382112	9458	correct
5682478	5691900	1	9427	GCF_000006765.1_ASM676v1_genomic_NC_002516.2	NODE_163_length_9427_cov_2.202091	99.63		True
